CPM	Cost Per Click	Cost Per Link Click	Relevance Score	industry	CTR	Daily Budget
1259.945639	36.22735346	42.05360825	7	Consumer Packaged Goods	3.48	10000
909.2250923	49.28	58.66666667	6	Consumer Packaged Goods	1.85	10000
910.6060606	57.23809524	60.1	6	Consumer Packaged Goods	1.59	10000
959.2430859	52.72	54.91666667	6	Consumer Packaged Goods	1.82	10000
1241.063333	26.85488739	28.60492148	8	Consumer Packaged Goods	4.62	30000
1346.770876	33.40816327	34.82978723	7	Consumer Packaged Goods	4.03	30000
999.6330275	32.42857143	34.92307692	7	Consumer Packaged Goods	3.08	30000
1303.964758	33.63636364	34.41860465	8	Consumer Packaged Goods	3.88	30000
1672.033602	43.42727273	47.2970297	8	Consumer Packaged Goods	3.85	5000
1227.752003	35.07228916	35.9382716	7	Consumer Packaged Goods	3.5	30000
1130.353818	35.70588235	36.78787879	9	Consumer Packaged Goods	3.17	10000
1196.116505	47.38461538	51.33333333	8	Consumer Packaged Goods	2.52	10000
1915.820601	27.92528736	29.53799392	9	Consumer Packaged Goods	6.86	10000
1216.113364	35.19855072	38.48969889	9	Consumer Packaged Goods	3.46	30000
1043.609672	36.07462687	39.95041322	8	Consumer Packaged Goods	2.89	30000
1113.553771	26.20908131	28.17253121	9	Consumer Packaged Goods	4.25	50000
1438.672052	24.14848264	25.72879424	10	Consumer Packaged Goods	5.96	50000
1491.814952	30.42791622	32.66518956	9	Consumer Packaged Goods	4.9	30000
707.5718016	27.71590909	29.74390244	9	Consumer Packaged Goods	2.55	50000
1257.225434	32.22222222	35.95041322	9	Consumer Packaged Goods	3.9	50000
1164.593235	25.8742236	27.81803005	9	Consumer Packaged Goods	4.5	50000
1845.844412	29.97599107	32.70274112	9	Consumer Packaged Goods	6.16	30000
1666.254517	30.84729882	33.42831438	9	Consumer Packaged Goods	5.4	30000
1104.618285	25.36012365	29.67088608	9	Consumer Packaged Goods	4.36	10000
867.059594	77.88235294	88.26666667	5	Consumer Packaged Goods	1.11	5000
1001.996008	65.47826087	79.26315789	6	Consumer Packaged Goods	1.53	5000
871.54047	53.83870968	64.19230769	6	Consumer Packaged Goods	1.62	5000
752.5586996	53.19148936	69.44444444	7	Consumer Packaged Goods	1.41	5000
1270.102106	44.35097493	49.60124611	7	Consumer Packaged Goods	2.86	5000
690.7063197	54.64705882	71.46153846	4	Consumer Packaged Goods	1.26	5000
1310.36531	43.7619477	50.65970772	7	Consumer Packaged Goods	2.99	30000
1426.343001	35.05672562	40.12943842	8	Consumer Packaged Goods	4.07	30000
1609.841828	41.27556326	48.60408163	7	Consumer Packaged Goods	3.9	30000
1478.336399	37.2590678	43.3346288	8	Consumer Packaged Goods	3.97	30000
823.0711859	14.93533835	15.81528662	10	Consumer Packaged Goods	5.51	20000
814.352192	17.31770833	18.26923077	10	Consumer Packaged Goods	4.7	20000
1173.763179	19.59526112	20.59618806	10	Consumer Packaged Goods	5.99	20000
795.9621993	19.50526316	21.29885057	10	Consumer Packaged Goods	4.08	20000
978.9984942	15.33408994	16.24131325	10	Consumer Packaged Goods	6.38	20000
785.3309481	15.31395349	16.61829653	10	Consumer Packaged Goods	5.13	20000
2461.430575	79.77272727	92.36842105	7	Professional Services	3.09	30000
1094.762337	34.11320755	35.10679612	7	Professional Services	3.21	30000
1148.769176	39.75308642	42.93333333	7	Professional Services	2.89	30000
1324.541354	31.89329625	35.29235504	8	Professional Services	4.15	30000
1275.372605	34.55769231	34.89320388	7	Professional Services	3.69	30000
1095.344708	34.64713065	36.89986996	7	Professional Services	3.16	50000
1067.077679	26.60017553	28.2884	8	Professional Services	4.01	100000
1106.090373	28.23824451	30.53559322	8	Professional Services	3.92	100000
979.5081967	33.8097561	34.655	7	Professional Services	2.9	50000
878.6461552	29.24603291	31.71076948	8	Professional Services	3	50000
1208.072917	28.11515152	29.5477707	8	Professional Services	4.3	100000
936.1940655	26.17591038	27.89096948	8	Professional Services	3.58	100000
1230.556652	41.56	46.52238806	7	Professional Services	2.96	100000
1224.206349	33.05357143	33.65454545	7	Professional Services	3.7	100000
1047.818792	27.96268657	29.50393701	7	Professional Services	3.75	50000
984.5644983	29.11956522	30.1011236	7	Professional Services	3.38	10000
1212.749906	35.72222222	37.82352941	7	Professional Services	3.39	10000
1206.13656	30.01075269	33.62650602	6	Professional Services	4.02	100000
1384.822631	37.15662651	40.57894737	7	Professional Services	3.73	10000
1243.707648	34.72297297	37.51094891	7	Professional Services	3.58	100000
835.650413	24.16184211	25.57520891	8	Professional Services	3.46	10000
1200.423216	35.14159292	37.81904762	8	Professional Services	3.42	10000
1010.099748	27.51332955	28.97610514	8	Professional Services	3.67	100000
801.9289579	29.13675214	32.77884615	7	Professional Services	2.75	100000
1383.758534	43.76136364	47.54320988	7	Professional Services	3.16	50000
1036.72735	30.89905363	31.90553746	8	Professional Services	3.36	30000
1061.148828	26.29468376	27.96094204	8	Professional Services	4.04	30000
982.2543246	28.33313787	30.9016708	8	Professional Services	3.47	30000
955.352738	31.48780488	33.97368421	8	Professional Services	3.03	30000
1044.815699	44.77272727	49.25	7	Professional Services	2.33	30000
974.275438	23.32784594	25.32022999	9	Professional Services	4.18	50000
954.2267387	26.15971691	28.09678718	9	Professional Services	3.65	50000
869.7717859	28.19526108	30.71558317	8	Professional Services	3.08	50000
903.9241581	31.52138158	34.97262774	7	Professional Services	2.87	50000
903.9830838	27.34725849	29.75568182	8	Professional Services	3.31	50000
1008.890251	29.91818182	32.10731707	8	Professional Services	3.37	50000
1014.304291	23.51758794	26	9	Professional Services	4.31	10000
1041.134752	23.42553191	25.02272727	9	Professional Services	4.44	10000
1340.04894	19.32444619	20.804981	10	Professional Services	6.93	10000
949.4929409	22.95673077	25.13157895	10	Professional Services	4.14	10000
1094.741417	24.69607843	25.44444444	9	Professional Services	4.43	10000
1223.817119	26.45977011	30.69333333	9	Professional Services	4.63	10000
6561.245675	115.6219512	131.6805556	10	Professional Services	5.67	5000
6470.257235	100.6125	111.7916667	10	Professional Services	6.43	5000
6696.213425	108.0694444	117.8939394	10	Professional Services	6.2	5000
6774.571686	117.390625	119.2539683	10	Professional Services	5.77	5000
6320.428827	115.3478261	119.2359551	10	Professional Services	5.48	5000
1015.753531	12.38641953	13.29011126	10	Consumer Packaged Goods	8.2	15000
1073.383386	22.96373057	24.75977654	9	Consumer Packaged Goods	4.67	15000
1060.511581	22.67619048	24.58259587	9	Consumer Packaged Goods	4.68	15000
717.3792338	12.07476636	12.92	10	Consumer Packaged Goods	5.94	30000
679.0953545	10.58095238	10.89215686	10	Consumer Packaged Goods	6.42	30000
666.6666667	11.31313131	11.66666667	10	Consumer Packaged Goods	5.89	30000
909.0909091	13.54497354	14.22222222	10	Consumer Packaged Goods	6.71	30000
615.8942893	6.068305359	6.296408895	10	Consumer Packaged Goods	10.15	30000
714.2857143	11.33333333	12.03539823	10	Consumer Packaged Goods	6.3	30000
773.9167062	15.10688592	15.92524377	10	Consumer Packaged Goods	5.12	30000
718.576261	15.66932288	16.74843999	10	Consumer Packaged Goods	4.59	30000
778.5938933	13.42983979	14.074143	10	Consumer Packaged Goods	5.8	30000
725.4088843	15.25889742	16.06612785	10	Consumer Packaged Goods	4.75	30000
618.308237	80.08287293	108.9849624	3	Consumer Packaged Goods	0.77	5000
975.1387883	23.69501466	25.13219285	9	Consumer Packaged Goods	4.12	30000
1814.868805	30.36585366	32.76315789	9	Consumer Packaged Goods	5.98	10000
1377.345379	21.78021978	23.87951807	10	Consumer Packaged Goods	6.32	10000
1538.398018	32.68421053	34.5	9	Consumer Packaged Goods	4.71	10000
930.4583694	16.85826211	17.7962406	10	Consumer Packaged Goods	5.52	10000
1273.200255	20.72774417	21.5859586	10	Consumer Packaged Goods	6.14	10000
1704.237288	37.24074074	39.43137255	9	Consumer Packaged Goods	4.58	10000
1546.458142	30.56363636	32.32692308	8	Consumer Packaged Goods	5.06	10000
1812.363636	26.5106383	29.31764706	9	Consumer Packaged Goods	6.84	10000
1487.697715	30.23214286	35.27083333	9	Consumer Packaged Goods	4.92	10000
1258.76609	35.45	37.81333333	9	Consumer Packaged Goods	3.55	10000
1044.354839	24.09302326	25.9	9	Consumer Packaged Goods	4.33	10000
1304.329308	20.70843278	22.20085288	10	Consumer Packaged Goods	6.3	10000
1133.333333	28.06976744	30.94871795	9	Consumer Packaged Goods	4.04	10000
1595.772787	29.46341463	31.78947368	9	Consumer Packaged Goods	5.42	10000
1283.739837	50.93548387	52.63333333	8	Consumer Packaged Goods	2.52	10000
1820	28.5060241	32.86111111	9	Consumer Packaged Goods	6.38	10000
760.5843557	15.68899941	16.39406909	10	Consumer Packaged Goods	4.85	10000
1087.520672	21.10864198	23.42191781	10	Consumer Packaged Goods	5.15	10000
961.5384615	25	27.56410256	9	Consumer Packaged Goods	3.85	10000
887.7797943	21.90298507	23.29365079	9	Consumer Packaged Goods	4.05	10000
845.1574161	15.98485668	17.29432417	10	Consumer Packaged Goods	5.29	10000
600	24.03409091	26.11111111	9	Consumer Packaged Goods	2.5	10000
1844.580857	23.69385599	25.63523519	10	Consumer Packaged Goods	7.79	10000
1104.181339	24.76945582	27.08317338	9	Consumer Packaged Goods	4.46	10000
962.5065985	16.37603403	17.54545455	10	Consumer Packaged Goods	5.88	10000
871.0094909	23.47674419	25.88461538	8	Consumer Packaged Goods	3.71	10000
1517.069428	40.98445596	45.45977011	8	Consumer Packaged Goods	3.7	1000
926.998112	52.60714286	56.65384615	7	Consumer Packaged Goods	1.76	1000
1386.197407	36.95366795	40.0460251	9	Consumer Packaged Goods	3.75	1000
1449.213162	41.06756757	45.35820896	8	Consumer Packaged Goods	3.53	1000
1140.567201	36.03896104	40.80882353	8	Consumer Packaged Goods	3.16	1000
1633.136095	43.29411765	50.18181818	7	Consumer Packaged Goods	3.77	10000
1448.931116	39.7826087	52.28571429	8	Consumer Packaged Goods	3.64	10000
1185.6	35.28571429	37.05	8	Consumer Packaged Goods	3.36	10000
1036.042663	28.17	31.65168539	9	Consumer Packaged Goods	3.68	10000
1377.6	38.26666667	44.15384615	7	Consumer Packaged Goods	3.6	10000
1344.405594	36.61904762	45.23529412	8	Consumer Packaged Goods	3.67	10000
1567.814476	36.57377049	47.46808511	8	Consumer Packaged Goods	4.29	10000
1625.626741	30.08247423	33.54022989	8	Consumer Packaged Goods	5.4	10000
1316.717791	32.09345794	39.47126437	9	Consumer Packaged Goods	4.1	10000
1302.486348	29.85486019	33.06932153	9	Consumer Packaged Goods	4.36	10000
1330.188679	33.97590361	38.10810811	9	Consumer Packaged Goods	3.92	10000
919.760479	23.85093168	25.6	9	Consumer Packaged Goods	3.86	10000
1295.097573	33.18292683	35.80263158	9	Consumer Packaged Goods	3.9	10000
1271.239954	24.00542005	25.30857143	9	Consumer Packaged Goods	5.3	10000
1106.955032	19.97121535	22.03882353	10	Consumer Packaged Goods	5.54	10000
1161.727943	22.11548718	24.26581139	9	Consumer Packaged Goods	5.25	10000
1195.577215	23.28111012	24.97279129	9	Consumer Packaged Goods	5.14	10000
1187.056013	23.16139594	24.92784428	9	Consumer Packaged Goods	5.13	10000
4506.368118	113.6632124	223.8469388	2	Consumer Packaged Goods	3.96	939.5
1793.643228	51.98109778	189.9070385	3	Consumer Packaged Goods	3.45	4793.3
468.6970221	57.32041885	147.7489879	5	Technology	0.82	32184.14
521.1897604	110.4459459	135.57109	4	Technology	0.47	1567.43
583.3580232	59.45231465	124.9498903	6	Technology	0.98	31486.24
595.9665434	56.03117783	146.3740573	4	Technology	1.06	31777.78
493.5049939	127.5820896	167.6078431	3	Technology	0.39	1753.32
543.6559764	142.2658228	197.1754386	2	Technology	0.38	1750
521.886231	53.95614137	196.822719	5	Consumer Packaged Goods	0.97	50074.52
537.8544285	20.6741573	38.33333333	7	Consumer Packaged Goods	2.6	1011.49
752.8089888	22.04516129	36.74193548	7	Consumer Packaged Goods	3.41	988.76
750.915272	28.29064039	42.54074074	8	Consumer Packaged Goods	2.65	956.52
1610.774221	19.22895623	27.39088729	9	Consumer Packaged Goods	8.38	7521.37
803.4977961	17.71473354	31.74719101	8	Consumer Packaged Goods	4.54	3190.33
1535.498995	22.4754902	34.60377358	10	Consumer Packaged Goods	6.83	6947.37
675.6084415	15.57839388	28.53765324	9	Consumer Packaged Goods	4.34	2633.42
1433.600529	17.59432049	23.86244842	10	Consumer Packaged Goods	8.15	6550.87
596.1328232	19.30309735	30.29513889	9	Consumer Packaged Goods	3.09	2728.68
1630.017657	29.15157895	38.89606742	7	Consumer Packaged Goods	5.59	8859.06
774.1427768	15.57918552	29.30212766	9	Consumer Packaged Goods	4.97	2680.2
1541.13296	19.34881087	25.27366864	10	Consumer Packaged Goods	7.97	6616.54
613.9829669	13.77777778	26.05042017	9	Consumer Packaged Goods	4.46	3744.68
1501.803037	26.78351449	37.10037641	8	Consumer Packaged Goods	5.61	8407.64
480.5280528	8.564705882	25.10344828	9	Consumer Packaged Goods	5.61	4631.58
1707.63776	30.2591623	43.78409091	7	Consumer Packaged Goods	5.64	8488.75
627.7004321	11.41921397	26.68367347	9	Consumer Packaged Goods	5.5	3896.68
1535.615336	27.14375987	37.03017241	9	Consumer Packaged Goods	5.66	8483.71
648.0352304	14.82945736	29.43076923	9	Consumer Packaged Goods	4.37	8591.72
594.6423263	16.46030978	26.84056827	9	Consumer Packaged Goods	3.61	2065.43
551.1591267	15.96349413	26.44492441	9	Consumer Packaged Goods	3.45	3732.65
764.9758155	17.42372881	26.75921909	9	Consumer Packaged Goods	4.39	4386.71
1585.565138	24.74380165	33.80322581	9	Consumer Packaged Goods	6.41	6165.49
1318.023375	24.34848485	35.18978102	9	Consumer Packaged Goods	5.41	3675.79
1227.272727	26.32957111	36.91139241	9	Consumer Packaged Goods	4.66	9181.51
1553.556026	23.62850328	34.6069869	10	Consumer Packaged Goods	6.57	2764.27
1415.603533	25.95202399	38.81165919	9	Consumer Packaged Goods	5.45	2823.66
770.063888	25.56767677	40.05063291	8	Consumer Packaged Goods	3.01	3410.44
1102.906287	41.32222222	64.12068966	6	Consumer Packaged Goods	2.67	15905.59
788.3428903	26.81728395	39.78388278	7	Consumer Packaged Goods	2.94	14643.24
712.7092464	21.00847099	30.20767357	9	Consumer Packaged Goods	3.39	3054.72
1634.678975	40.35544218	69.79117647	8	Consumer Packaged Goods	4.05	2382.31
1885.241276	40.00399202	64.6516129	8	Consumer Packaged Goods	4.71	2376.92
921.2827988	26.70755423	38.06823028	7	Consumer Packaged Goods	3.45	1949.35
614.2109031	33.47638604	48.81137725	7	Consumer Packaged Goods	1.83	2483.77
77.7456772	33.38888889	34.67307692	10	Consumer Packaged Goods	0.23	1043.06
59.0493542	50.41666667	50.41666667	8	Consumer Packaged Goods	0.12	1064.29
756.3054264	25.06265664	91.96006306	6	Automotive	3.02	11290.32
612.9597663	91.22924901	154.9060403	2	Technology	0.67	707477.87
617.2788597	88.15222222	148.8499062	2	Technology	0.7	707477.87
678.1005091	85.28831169	140.6252677	2	Technology	0.8	707477.87
753.2098349	58.81674375	118.2776555	4	Technology	1.28	92146.18
664.4025184	66.33354605	138.1630483	3	Technology	1	105244.64
758.9351631	71.13704206	140.7463087	3	Technology	1.07	15000
866.7599951	84.71227364	186.2920354	3	Technology	1.02	145762.75
828.1151726	36.57391714	51.3776455	6	Professional Services	2.26	7986.43
874.4603346	50.96854522	83.63225806	4	Professional Services	1.72	3971.43
1232.318767	62.0508744	92.92857143	4	Professional Services	1.99	3984.98
716.802454	31.44506173	69.11940299	6	Professional Services	2.28	8299.89
857.0726916	87.85590278	128.1139241	5	Professional Services	0.98	8354.86
783.2116835	35.72629122	66.83078603	6	Professional Services	2.19	23520
759.8940773	39.18955224	67.76	6	Professional Services	1.94	7592.39
1253.124264	84.90568655	124.2984772	6	Professional Services	1.48	23520
872.9981113	41.91854894	68.92853123	5	Professional Services	2.08	23520
847.9604849	54.04526749	68.57963446	7	Professional Services	1.57	7687.61
1186.60195	138.0472637	188.1186441	3	Professional Services	0.86	8121.22
1233.375296	58.29033793	78.60590501	7	Professional Services	2.12	23520
1412.037858	139.9355972	198.513289	4	Professional Services	1.01	23520
872.2611354	42.99754127	87.12740214	5	Professional Services	2.03	23520
723.7667915	45.84655623	98.29158879	4	Professional Services	1.58	7602.8
862.142748	17.41049383	42.09701493	8	Professional Services	4.95	14793.1
601.2719079	18.1107089	32.69989107	9	Professional Services	3.32	4024.83
946.9857093	23.51625539	75.32873275	7	Professional Services	4.03	4024.83
1147.090869	20.72440945	154.8235294	7	Professional Services	5.53	14793.1
1070.923419	20.78431373	112.7659574	7	Professional Services	5.15	14793.1
814.8018376	19.12488578	32.44806202	8	Professional Services	4.26	4209.18
938.8339779	21.10109466	60.91078067	7	Professional Services	4.45	4393.74
871.7656631	21.09055118	82.41538462	7	Professional Services	4.13	14793.1
618.1542992	13.96534078	22.96748279	9	Professional Services	4.43	4024.83
818.2184792	13.73937008	20.26126335	9	Professional Services	5.96	4408.71
754.4109892	16.14280429	28.39830784	9	Professional Services	4.67	4452.8
761.4060621	16.22724208	57.70983213	8	Professional Services	4.69	17576.84
1507.965152	16.39580514	101.3933054	8	Professional Services	9.2	3776.57
1225.433231	18.66692547	88.06959707	8	Professional Services	6.56	17576.84
615.8009758	15.09844237	24.13645418	9	Professional Services	4.08	3752.21
1010.339796	16.99368864	63.60367454	8	Professional Services	5.95	3801.25
646.7307179	12.81491274	19.24781573	10	Professional Services	5.05	3801.25
1287.140808	16.50749319	101.8193277	8	Professional Services	7.8	3752.21
1181.578819	15.25047199	38.58757962	9	Professional Services	7.75	3776.57
791.671317	15.5279792	27.7967181	9	Professional Services	5.1	3565.29
882.4346859	11.50362319	55.2173913	9	Professional Services	7.67	1621.05
890.4804158	26.8129771	75.53763441	9	Professional Services	3.32	1955.56
1165.999272	25.83064516	61.00952381	9	Professional Services	4.51	1785.51
1325.436983	28.815	411.6428571	7	Professional Services	4.6	1711.11
1049.848434	26.87068966	124.68	9	Professional Services	3.91	1760
690.7139023	11.53046595	66.32989691	9	Professional Services	5.99	1642.67
1115.516309	30.04854369	238.0769231	7	Professional Services	3.71	1695.41
972.5712534	12.82222222	99.171875	8	Professional Services	7.59	1621.05
898.9997221	28.13478261	51.768	9	Professional Services	3.2	1838.81
950.2443359	12.88554217	61.70192308	9	Professional Services	7.37	1621.05
1120.12987	30.1875	322	7	Professional Services	3.71	1711.11
650.9876715	79.80101336	137.3893735	2	Consumer Packaged Goods	0.82	5573.73
2904.083205	80.775	88.34765625	4	Consumer Packaged Goods	3.6	5000
3130.977496	72.68979592	79.32739421	5	Consumer Packaged Goods	4.31	5000
802.5295798	20.48958333	21.85555556	9	Consumer Packaged Goods	3.92	10000
2277.716426	33.71570718	38.41133603	10	Consumer Packaged Goods	6.76	10000
865.1472982	18.20441989	19.87334138	9	Consumer Packaged Goods	4.75	10000
1174.008958	20.66117647	21.26150121	9	Consumer Packaged Goods	5.68	10000
3206.896552	98.16666667	110.4375	9	Consumer Packaged Goods	3.27	10000
2901.645925	57.824	60.40111421	10	Consumer Packaged Goods	5.02	10000
3692.142266	72.46428571	77.76655052	10	Consumer Packaged Goods	5.1	10000
3055.859487	51.14698795	55.56544503	10	Consumer Packaged Goods	5.97	10000
3429.243065	54.02962963	62.87931034	10	Consumer Packaged Goods	6.35	10000
3218.434343	50.47524752	59.7421875	10	Consumer Packaged Goods	6.38	10000
895.4004156	16.66530309	19.23717536	10	Consumer Packaged Goods	5.37	15000
856.8047337	15.08333333	16.08888889	9	Consumer Packaged Goods	5.68	15000
2510.094213	66.60714286	69.07407407	8	Consumer Packaged Goods	3.77	15000
673.0371901	9.111888112	9.946564885	10	Consumer Packaged Goods	7.39	20000
691.9881306	9.03875969	10.13913043	10	Consumer Packaged Goods	7.66	20000
801.7013387	8.256844667	8.563856123	10	Consumer Packaged Goods	9.71	20000
526.3304671	10.57329599	11.1237721	10	Consumer Packaged Goods	4.98	5000
786.2972397	12.05258964	12.6789606	10	Consumer Packaged Goods	6.52	5000
625.3171201	11.34603175	11.85406302	10	Consumer Packaged Goods	5.51	5000
750.1337614	16.69047619	18.94594595	10	Consumer Packaged Goods	4.49	5000
975.3694581	12.52173913	13.09090909	10	Consumer Packaged Goods	7.79	5000
989.1089109	12.33333333	12.93203883	10	Consumer Packaged Goods	8.02	5000
999.0495939	11.75101626	12.27494692	10	Consumer Packaged Goods	8.5	5000
793.3418228	12.64057971	13.13554217	10	Consumer Packaged Goods	6.28	5000
925.3125	17.11560694	18.85987261	10	Consumer Packaged Goods	5.41	10000
930.6865094	17.81560976	18.42684157	10	Consumer Packaged Goods	5.22	10000
1203.957382	26.81355932	28.76363636	10	Consumer Packaged Goods	4.49	10000
1019.451697	16.68589744	17.50896861	10	Consumer Packaged Goods	6.11	10000
1231.409256	28.53012048	29.97468354	9	Consumer Packaged Goods	4.32	60000
1279.564033	29.35	30.89473684	9	Consumer Packaged Goods	4.36	10000
1008.512571	16.21760409	17.1284524	10	Consumer Packaged Goods	6.22	60000
1134.775374	18.78787879	20.1179941	10	Consumer Packaged Goods	6.04	60000
1282.84245	20.17647059	21.4375	10	Consumer Packaged Goods	6.36	60000
1105.543376	21.01190476	21.99376947	10	Consumer Packaged Goods	5.26	10000
921.9910504	13.65163934	14.23504274	10	Consumer Packaged Goods	6.75	10000
1039.906884	16.63297872	16.99456522	10	Consumer Packaged Goods	6.25	10000
1078.303137	13.62877636	14.24049928	10	Consumer Packaged Goods	7.91	10000
1256.410256	21.58333333	22.94936709	10	Consumer Packaged Goods	5.82	10000
1273.11828	19.73333333	21.39759036	10	Consumer Packaged Goods	6.45	10000
962.5101874	11.81	12.76756757	10	Consumer Packaged Goods	8.15	10000
908.9264239	10.97644904	11.58743094	10	Consumer Packaged Goods	8.28	10000
1094.3223	11.43595354	12.03134408	10	Consumer Packaged Goods	9.57	10000
1063.068865	10.75545612	11.28479058	10	Consumer Packaged Goods	9.88	10000
782.0215235	9.03902439	9.617647059	10	Consumer Packaged Goods	8.65	10000
467.385139	51.5	63.38461538	5	Consumer Packaged Goods	0.91	10000
565.7451113	66.23684211	81.19354839	4	Consumer Packaged Goods	0.85	20000
456.5306963	52.76190476	59.89189189	5	Consumer Packaged Goods	0.87	20000
496.4209712	50.31372549	58.31818182	5	Consumer Packaged Goods	0.99	20000
414.3820225	115.25	115.25	2	Consumer Packaged Goods	0.36	10000
536.2053002	38.5119197	46.017991	6	Consumer Packaged Goods	1.39	10000
347.5743349	37.6440678	50.47727273	5	Consumer Packaged Goods	0.92	20000
592.0487602	42.31683168	49.12643678	5	Consumer Packaged Goods	1.4	10000
517.3311635	38.76829268	46.75	5	Consumer Packaged Goods	1.33	10000
512.9845691	47	66.48780488	5	Consumer Packaged Goods	1.09	10000
416.9036977	48.85714286	64.125	5	Consumer Packaged Goods	0.85	10000
550.3502627	44.89285714	50.28	5	Consumer Packaged Goods	1.23	10000
540.777439	38.35135135	45.77419355	5	Consumer Packaged Goods	1.41	10000
474.4693058	63.61538462	75.18181818	3	Consumer Packaged Goods	0.75	10000
672.1371934	30.86367485	34.81375358	7	Consumer Packaged Goods	2.18	10000
716.0752583	34.91622103	39.43892617	6	Consumer Packaged Goods	2.05	20000
695.1687117	22.6625	25.18055556	8	Consumer Packaged Goods	3.07	10000
836.2790698	22.19753086	24.2972973	9	Consumer Packaged Goods	3.77	10000
711.5621284	16.11384034	17.42236977	9	Consumer Packaged Goods	4.42	10000
593.9128588	23.33376123	25.547435	7	Consumer Packaged Goods	2.55	10000
546.9997425	27.23076923	32.18181818	7	Consumer Packaged Goods	2.01	10000
668.036674	32.50769231	36.43103448	6	Consumer Packaged Goods	2.06	10000
523.9130435	60.25	64.26666667	5	Consumer Packaged Goods	0.87	10000
779.5111804	41.63888889	44.08823529	5	Consumer Packaged Goods	1.87	10000
468.7045124	37.56666667	45.08	5	Consumer Packaged Goods	1.25	10000
608.8543225	35.45993031	41.20242915	6	Consumer Packaged Goods	1.72	10000
691.8828772	33.43064729	41.48688525	7	Consumer Packaged Goods	2.07	10000
555.6694689	45.16666667	52.11538462	5	Consumer Packaged Goods	1.23	10000
460.5263158	38.65671642	47.09090909	6	Consumer Packaged Goods	1.19	10000
892.1024828	30.29147982	32.63285024	7	Consumer Packaged Goods	2.95	5000
991.1145451	28.19230769	30.00584795	7	Consumer Packaged Goods	3.52	5000
895.6022945	29.64556962	32.30344828	8	Consumer Packaged Goods	3.02	5000
1148.685297	28.23768116	29.61094225	8	Consumer Packaged Goods	4.07	5000
553.7984496	28.60142349	32.27710843	8	Consumer Packaged Goods	1.94	10000
487.6679366	50.66666667	62.35897436	6	Consumer Packaged Goods	0.96	10000
511.2209349	29.07834101	35.05555556	8	Consumer Packaged Goods	1.76	10000
459.7683156	37.65384615	46.61904762	6	Consumer Packaged Goods	1.22	10000
606.8842598	27.67823878	37.57241379	8	Consumer Packaged Goods	2.19	10000
724.9102411	7.344110855	7.540011855	10	Consumer Packaged Goods	9.87	5000
591.6666667	5.461538462	5.605263158	10	Consumer Packaged Goods	10.83	10000
591.1898509	4.341118957	4.427700831	10	Consumer Packaged Goods	13.62	5000
514.3880994	3.399155514	3.538064151	10	Consumer Packaged Goods	15.13	10000
839.0048606	17.15662977	18.2181703	9	Consumer Packaged Goods	4.89	10000
864.6216218	14.94608604	16.91963086	10	Consumer Packaged Goods	5.78	10000
878.4985183	20.94602552	22.0952381	9	Consumer Packaged Goods	4.19	10000
868.2083326	19.05013293	19.88069758	9	Consumer Packaged Goods	4.56	10000
1077.787965	13.74547627	14.55944309	10	Consumer Packaged Goods	7.84	25000
1087.847481	12.84134489	13.67154221	10	Consumer Packaged Goods	8.47	25000
722.4532867	20.1505932	22.02408701	10	Consumer Packaged Goods	3.59	30000
845.1605193	18.03854696	20.08936071	10	Consumer Packaged Goods	4.69	30000
896.8299712	13.53043478	14.54205607	10	Retail	6.63	30000
946.0641399	24.03703704	25.45098039	9	Retail	3.94	30000
836.7346939	14.8590604	15.92805755	10	Retail	5.63	30000
821.0408087	13.09253731	13.7492163	10	Retail	6.27	30000
861.0809015	14.26244684	14.95854107	10	Retail	6.04	30000
940.7279882	13.61209964	14.21933086	10	Retail	6.91	30000
680.515937	4.5725	4.674760383	10	Retail	14.88	10000
681.2306828	5.208378088	5.35801105	10	Retail	13.08	10000
688.8708367	6.246777164	6.460952381	10	Retail	11.03	10000
655.2795031	5.358730159	5.507340946	10	Retail	12.23	10000
4916.312057	84.53658537	87.74683544	10	Consumer Packaged Goods	5.82	5000
5149.171271	85.59183673	89.23404255	10	Consumer Packaged Goods	6.02	5000
4568.695652	105.08	111	10	Consumer Packaged Goods	4.35	5000
1497.110052	19.01223343	20.61021505	10	Consumer Packaged Goods	7.87	60000
1521.666948	17.96448115	19.69040349	10	Consumer Packaged Goods	8.47	60000
1217.24852	23.26914968	24.4850875	9	Consumer Packaged Goods	5.23	15000
1168.37275	23.06620209	24.2047532	9	Consumer Packaged Goods	5.07	15000
664.2651297	38.09917355	44.32692308	8	Consumer Packaged Goods	1.74	10000
738.5253391	39.20522388	45.88209607	8	Consumer Packaged Goods	1.88	10000
781.2957818	38.13995068	43.56549296	8	Consumer Packaged Goods	2.05	10000
831.4783105	66.97701149	72.8375	6	Consumer Packaged Goods	1.24	10000
747.9047262	63.02912621	67.44935065	7	Consumer Packaged Goods	1.19	10000
734.9520429	59.51987768	63.39739414	7	Consumer Packaged Goods	1.23	10000
915.5774744	91.9195122	149.5515873	1	Professional Services	1	37714.29
926.6584477	91.99739583	154.9429825	1	Professional Services	1.01	45833.33
1334.055075	81.74525493	103.3887974	2	Professional Services	1.63	34108.53
709.7695559	18.69236143	52.98019802	8	Retail	3.8	6016.69
902.1496535	101.0526316	170.6666667	5	Retail	0.89	1027.05
